user_id,sentiment,emotion,ngram_1,ngram_2,sentence_length,punctuation_count,vocab_richness,psychelingo,deceptdetect,emovolatility,intenttrace,powerdyno,trustmeter,riskprofile,cogbiasscan,stresssignal,role
user_0064,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.19598395154851223,0,dominant,0,neutral,none,0.0,smuggler
user_0062,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.2648190356401865,0,dominant,0,neutral,none,0.0,smuggler
user_0059,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.17801811123095612,0,neutral,0,neutral,none,0.0,supplier
user_0085,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.4726626780263403,0,neutral,0,neutral,none,0.0,smuggler
user_0020,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.7567411077918773,1,dominant,0,neutral,none,0.0,supplier
user_0010,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.982735787587313,0,neutral,0,neutral,none,0.0,middleman
user_0051,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.5378628347865876,1,dominant,0,neutral,none,0.0,middleman
user_0012,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.34753176797957364,1,neutral,0,bold,none,0.0,smuggler
user_0090,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.6533199790072718,0,dominant,0,neutral,none,0.2,smuggler
user_0078,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.3862469311520159,0,neutral,0,neutral,none,0.0,supplier
user_0080,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.24804798167104614,0,dominant,0,neutral,none,0.0,smuggler
user_0023,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.4747391745772386,0,dominant,0,neutral,none,0.0,supplier
user_0088,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.2790978385070936,0,neutral,1,neutral,none,0.0,smuggler
user_0058,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.8438846301212013,0,dominant,0,neutral,none,0.0,middleman
user_0045,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.6391181909556338,0,dominant,0,neutral,none,0.0,middleman
user_0046,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.3558492199017075,0,neutral,0,neutral,none,0.0,supplier
user_0018,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.3740881383486814,0,dominant,0,neutral,none,0.0,smuggler
user_0063,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.19838140528321913,0,neutral,1,neutral,none,0.0,supplier
user_0050,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.5592247898567407,0,neutral,1,neutral,none,0.0,smuggler
user_0005,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.7155053150066142,0,neutral,0,neutral,none,0.0,middleman
user_0067,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.5573012918578385,0,neutral,1,neutral,none,0.0,smuggler
user_0061,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.28720724880781634,0,neutral,0,neutral,none,0.0,smuggler
user_0075,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.11093113451966641,1,dominant,0,neutral,none,0.0,middleman
user_0036,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.19213014282359508,0,dominant,0,neutral,none,0.0,middleman
user_0031,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.02655697870262297,0,neutral,1,neutral,none,0.0,supplier
user_0057,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.5281095129750709,1,dominant,0,neutral,none,0.0,middleman
user_0096,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.795471659383143,0,dominant,0,neutral,none,0.0,middleman
user_0068,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.46285367917487363,0,neutral,0,neutral,none,0.0,middleman
user_0051,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.7034645876941588,1,neutral,0,bold,none,0.0,supplier
user_0068,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.27744163758871787,0,neutral,0,neutral,none,0.0,supplier
user_0091,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.6854661435997188,0,neutral,0,neutral,none,0.0,supplier
user_0036,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.23112080243502875,0,neutral,1,neutral,none,0.0,supplier
user_0034,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.35501703731020595,1,dominant,0,neutral,none,0.0,smuggler
user_0014,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.17322331643434508,1,neutral,0,bold,none,0.0,supplier
user_0001,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.07905434065559458,0,neutral,0,neutral,none,0.0,supplier
user_0050,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.18880504107467222,0,neutral,1,neutral,none,0.0,middleman
user_0044,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.80761226494708,0,dominant,0,neutral,none,0.0,middleman
user_0046,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.5024048480363595,0,neutral,1,neutral,none,0.0,middleman
user_0070,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.466936597736614,0,neutral,0,neutral,none,0.0,smuggler
user_0086,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.1766012570118093,0,dominant,0,neutral,none,0.0,supplier
user_0090,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.7534046209178158,0,neutral,0,neutral,none,0.0,middleman
user_0077,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.1812063543829352,0,neutral,1,neutral,none,0.0,supplier
user_0028,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.91653939024858,0,neutral,0,neutral,none,0.0,smuggler
user_0075,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.06672286074320866,0,neutral,0,neutral,none,0.0,middleman
user_0076,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.6560922607607671,0,neutral,0,neutral,none,0.0,middleman
user_0005,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.36383469527964596,0,neutral,1,neutral,none,0.0,middleman
user_0080,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.4153270684923056,0,neutral,1,neutral,none,0.0,supplier
user_0086,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.35165695388466844,0,neutral,0,neutral,none,0.0,smuggler
user_0004,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.8539231971620949,0,neutral,1,neutral,none,0.0,supplier
user_0042,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.7811063183444152,0,dominant,0,neutral,none,0.0,middleman
user_0019,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.39607774708677246,0,dominant,0,neutral,none,0.0,supplier
user_0005,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.5347255141906178,0,neutral,0,neutral,none,0.0,supplier
user_0082,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.38389973623807017,0,neutral,1,neutral,none,0.0,middleman
user_0055,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.8899578064315761,0,dominant,0,neutral,none,0.0,smuggler
user_0065,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.021141325066187378,0,neutral,0,neutral,none,0.0,smuggler
user_0028,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.2384487127773297,0,neutral,0,neutral,none,0.0,supplier
user_0018,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.9479097552170369,0,neutral,0,neutral,none,0.0,middleman
user_0055,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.5887929234449069,0,dominant,0,neutral,none,0.0,middleman
user_0047,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.8574722717915242,1,neutral,0,bold,none,0.0,smuggler
user_0031,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.6816873472313537,0,dominant,0,neutral,none,0.0,middleman
user_0045,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.5602669936372818,1,neutral,0,bold,none,0.0,middleman
user_0059,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.857126196263783,0,dominant,0,neutral,none,0.0,supplier
user_0067,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.7849140193884635,1,dominant,0,neutral,none,0.0,middleman
user_0030,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.44918793669850454,0,dominant,0,neutral,none,0.0,smuggler
user_0034,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.6304599850615813,0,dominant,0,neutral,none,0.0,smuggler
user_0024,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.09838188754487409,1,dominant,0,neutral,none,0.0,supplier
user_0005,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.7196382463508908,0,dominant,0,neutral,none,0.2,smuggler
user_0041,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.7566244756521519,0,neutral,0,neutral,none,0.0,middleman
user_0094,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.7465452041077862,0,neutral,1,neutral,none,0.0,middleman
user_0025,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.5576693820134097,0,neutral,0,neutral,none,0.0,smuggler
user_0063,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.7520851113301352,0,dominant,0,neutral,none,0.2,middleman
user_0040,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.5404954028980148,1,neutral,0,bold,none,0.0,supplier
user_0018,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.020348834752930478,0,neutral,0,neutral,none,0.0,supplier
user_0082,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.3483093191625286,0,dominant,0,neutral,none,0.0,middleman
user_0039,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.6436334975912574,0,neutral,1,neutral,none,0.0,supplier
user_0037,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.780242745971511,0,neutral,1,neutral,none,0.0,middleman
user_0075,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.040414614791236425,0,neutral,1,neutral,none,0.0,smuggler
user_0089,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.371404164080654,0,neutral,0,neutral,none,0.0,supplier
user_0081,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.5947775621541129,1,dominant,0,neutral,none,0.0,supplier
user_0046,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.3079287105779487,0,neutral,0,neutral,none,0.0,middleman
user_0065,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.39868846635748656,0,dominant,0,neutral,none,0.0,middleman
user_0089,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.8066051088955273,0,neutral,1,neutral,none,0.0,middleman
user_0019,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.28451790938877786,0,dominant,0,neutral,none,0.0,supplier
user_0014,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.38531738948298766,0,neutral,0,neutral,none,0.0,supplier
user_0078,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.4853697393383294,0,dominant,0,neutral,none,0.0,supplier
user_0079,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.7457414019856802,0,dominant,0,neutral,none,0.0,supplier
user_0028,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.3383406847428846,0,dominant,0,neutral,none,0.0,middleman
user_0030,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.8817356325722991,0,neutral,1,neutral,none,0.0,supplier
user_0015,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.4261641401934789,0,neutral,0,neutral,none,0.0,middleman
user_0061,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.5771965504008348,0,neutral,1,neutral,none,0.0,middleman
user_0014,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.38526295313487946,1,dominant,0,neutral,none,0.0,supplier
user_0098,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.07890897413862608,0,neutral,0,neutral,none,0.0,middleman
user_0033,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.46815742005924044,0,neutral,1,neutral,none,0.0,middleman
user_0087,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.5084354904381473,0,dominant,0,neutral,none,0.2,middleman
user_0070,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.2678894200623658,0,dominant,0,neutral,none,0.2,supplier
user_0005,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.1812939121235515,1,dominant,0,neutral,none,0.0,middleman
user_0085,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.3733096279963668,0,dominant,0,neutral,none,0.0,smuggler
user_0099,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.4872548746413369,0,neutral,0,neutral,none,0.0,supplier
user_0045,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.39250816913876374,0,neutral,1,neutral,none,0.0,supplier
user_0022,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.9580363032309194,1,dominant,0,neutral,none,0.0,supplier
user_0041,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.7186019035701445,0,neutral,0,neutral,none,0.0,smuggler
user_0047,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.11912383571382623,0,neutral,1,neutral,none,0.0,middleman
user_0012,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.3973875922908,0,neutral,0,neutral,none,0.0,smuggler
user_0065,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.8399696741332333,0,neutral,0,neutral,none,0.0,smuggler
user_0067,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.29936440674164466,1,dominant,0,neutral,none,0.0,supplier
user_0060,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.19037986956794573,0,neutral,0,neutral,none,0.0,middleman
user_0083,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.24967857614595512,1,dominant,0,neutral,none,0.0,supplier
user_0056,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.18544103037140813,0,neutral,1,neutral,none,0.0,supplier
user_0093,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.16643551110203547,0,neutral,1,neutral,none,0.0,supplier
user_0093,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.48857067517020714,0,neutral,0,neutral,none,0.0,middleman
user_0095,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.8481498826478086,0,neutral,0,neutral,none,0.0,supplier
user_0090,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.28300722863907257,0,neutral,0,neutral,none,0.0,smuggler
user_0078,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.9088764786093868,0,neutral,0,neutral,none,0.0,smuggler
user_0051,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.7752315350237664,0,dominant,0,neutral,none,0.0,supplier
user_0011,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.6439452757481717,0,neutral,1,neutral,none,0.0,smuggler
user_0071,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.35561415591121204,0,dominant,0,neutral,none,0.2,supplier
user_0015,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.26586329151888966,1,dominant,0,neutral,none,0.0,middleman
user_0076,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.421084116969637,0,dominant,0,neutral,none,0.2,supplier
user_0081,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.8653666790352903,0,dominant,0,neutral,none,0.0,supplier
user_0073,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.4999763561160574,0,neutral,0,neutral,none,0.0,smuggler
user_0049,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.31063395989247733,0,neutral,0,neutral,none,0.0,middleman
user_0034,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.2193913731193673,0,dominant,0,neutral,none,0.0,supplier
user_0050,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.13263027714558917,0,neutral,1,neutral,none,0.0,supplier
user_0080,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.34963868252149044,0,neutral,0,neutral,none,0.0,middleman
user_0044,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.4492587599738068,1,neutral,0,bold,none,0.0,smuggler
user_0056,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.45073259040390157,0,neutral,0,neutral,none,0.0,smuggler
user_0085,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.8545894081485503,1,neutral,0,bold,none,0.0,supplier
user_0064,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.36929109140140626,0,neutral,0,neutral,none,0.0,middleman
user_0022,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.41079043635228896,0,dominant,0,neutral,none,0.0,middleman
user_0043,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.13447613305144557,1,dominant,0,neutral,none,0.0,smuggler
user_0035,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.037112927438300525,0,neutral,1,neutral,none,0.0,smuggler
user_0096,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.7158046238352536,0,dominant,0,neutral,none,0.0,smuggler
user_0052,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.22811135767419,0,neutral,0,neutral,none,0.0,supplier
user_0048,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.8110661952606826,0,dominant,0,neutral,none,0.0,smuggler
user_0081,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.42450204019462023,0,neutral,1,neutral,none,0.0,middleman
user_0011,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.7010297196391915,0,neutral,1,neutral,none,0.0,supplier
user_0066,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.8354081775268475,0,neutral,1,neutral,none,0.0,smuggler
user_0051,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.17737479695682878,0,neutral,0,neutral,none,0.0,middleman
user_0024,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.22116372222048253,0,dominant,0,neutral,none,0.0,middleman
user_0059,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.8667928824103338,0,neutral,0,neutral,none,0.0,middleman
user_0018,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.12722819589063572,1,dominant,0,neutral,none,0.0,supplier
user_0060,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.09222249750298939,0,neutral,0,neutral,none,0.0,supplier
user_0038,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.33286844647637504,0,neutral,0,neutral,none,0.0,smuggler
user_0063,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.06365571175481122,0,dominant,0,neutral,none,0.0,middleman
user_0054,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.7936772751441856,0,neutral,1,neutral,none,0.0,middleman
user_0030,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.567365574077561,0,dominant,0,neutral,none,0.0,middleman
user_0047,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.8811478911647574,0,neutral,1,neutral,none,0.0,supplier
user_0064,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.05961389279240936,0,neutral,0,neutral,none,0.0,middleman
user_0009,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.7727430147812819,0,dominant,0,neutral,none,0.2,middleman
user_0072,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.8407569110450257,0,dominant,0,neutral,none,0.0,middleman
user_0079,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.9777295956019663,0,neutral,0,neutral,none,0.0,middleman
user_0065,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.5645738906262456,0,neutral,1,neutral,none,0.0,middleman
user_0061,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.7301167981005041,0,dominant,0,neutral,none,0.2,supplier
user_0068,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.6535931877601799,0,neutral,1,neutral,none,0.0,smuggler
user_0009,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.4933623784610127,0,dominant,0,neutral,none,0.0,smuggler
user_0081,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.6661331900245068,0,dominant,0,neutral,none,0.0,smuggler
user_0083,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.2853466771309705,0,dominant,0,neutral,none,0.0,middleman
user_0050,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.532280381512203,0,neutral,0,neutral,none,0.0,smuggler
user_0070,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.9108939164788803,0,neutral,0,neutral,none,0.0,smuggler
user_0084,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.39312098931951334,0,neutral,0,neutral,none,0.0,middleman
user_0086,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.8530205232342428,0,neutral,0,neutral,none,0.0,middleman
user_0053,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.08803270048284795,0,dominant,0,neutral,none,0.0,smuggler
user_0100,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.5340957250925541,0,neutral,0,neutral,none,0.0,smuggler
user_0063,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.9378769021051865,1,neutral,0,bold,none,0.0,middleman
user_0053,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.23667704310378201,0,neutral,0,neutral,none,0.0,middleman
user_0004,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.8586661045780335,0,neutral,0,neutral,none,0.0,smuggler
user_0045,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.833142599910617,0,dominant,0,neutral,none,0.0,smuggler
user_0059,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.44946833469446046,1,neutral,0,bold,none,0.0,middleman
user_0086,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.04156745389523997,1,neutral,0,bold,none,0.0,supplier
user_0097,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.28198564905078527,0,neutral,0,neutral,none,0.0,supplier
user_0075,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.006811847653456993,1,neutral,0,bold,none,0.0,middleman
user_0068,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.13569222161418515,0,dominant,0,neutral,none,0.2,supplier
user_0053,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.04099798976142233,1,dominant,0,neutral,none,0.0,smuggler
user_0034,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.7184221829192621,0,neutral,0,neutral,none,0.0,supplier
user_0009,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.6906300753316497,0,neutral,1,neutral,none,0.0,middleman
user_0058,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.7244632945632673,0,dominant,0,neutral,none,0.0,supplier
user_0001,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.25800343301809936,1,neutral,0,bold,none,0.0,middleman
user_0028,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.6656275652508903,0,neutral,0,neutral,none,0.0,supplier
user_0036,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.6870409243060761,0,neutral,1,neutral,none,0.0,middleman
user_0077,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.05873088228427259,0,dominant,0,neutral,none,0.2,middleman
user_0084,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.12045846126899395,0,dominant,0,neutral,none,0.0,middleman
user_0016,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.5151288574745844,1,neutral,0,bold,none,0.0,smuggler
user_0079,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.16201923926170247,0,neutral,0,neutral,none,0.0,smuggler
user_0073,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.14084837392217475,0,dominant,0,neutral,none,0.0,middleman
user_0067,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.3690647940864651,0,dominant,0,neutral,none,0.0,middleman
user_0053,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.3003390015150824,0,dominant,0,neutral,none,0.0,smuggler
user_0041,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.4611354058529127,1,dominant,0,neutral,none,0.0,smuggler
user_0043,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.9254463266364608,0,neutral,0,neutral,none,0.0,supplier
user_0007,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.6900567584473246,0,dominant,0,neutral,none,0.2,supplier
user_0089,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.7117451388658876,0,dominant,0,neutral,none,0.0,smuggler
user_0049,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.3530232759584463,0,neutral,0,neutral,none,0.0,smuggler
user_0087,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.7964778371184489,1,dominant,0,neutral,none,0.0,smuggler
user_0066,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.1444372211330811,0,dominant,0,neutral,none,0.0,smuggler
user_0097,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.5259139225286003,0,neutral,1,neutral,none,0.0,middleman
user_0087,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.39280264710351653,0,neutral,0,neutral,none,0.0,middleman
user_0061,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.9187728876734661,1,neutral,0,bold,none,0.0,middleman
user_0001,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.6290155336606855,0,dominant,0,neutral,none,0.0,middleman
user_0001,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.15934141057212758,0,neutral,1,neutral,none,0.0,smuggler
user_0026,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.21613307815451543,0,dominant,0,neutral,none,0.0,supplier
user_0003,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.7106367282698843,0,neutral,0,neutral,none,0.0,smuggler
user_0019,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.21396978840470748,0,neutral,0,neutral,none,0.0,middleman
user_0069,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.534300688281365,0,neutral,0,neutral,none,0.0,supplier
user_0022,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.5441496285568749,0,dominant,0,neutral,none,0.0,smuggler
user_0052,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.4910495773892335,0,neutral,0,neutral,none,0.0,supplier
user_0048,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.3634362669559724,0,dominant,0,neutral,none,0.0,supplier
user_0055,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.6058227344763749,1,neutral,0,bold,none,0.0,smuggler
user_0046,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.5681128494667459,0,dominant,0,neutral,none,0.0,middleman
user_0026,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.3889819419363755,0,dominant,0,neutral,none,0.2,middleman
user_0037,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.7339117140013115,0,neutral,1,neutral,none,0.0,middleman
user_0076,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.912947600934253,0,dominant,0,neutral,none,0.0,smuggler
user_0004,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.736950976402508,0,neutral,1,neutral,none,0.0,supplier
user_0098,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.7004625572902973,0,dominant,0,neutral,none,0.0,middleman
user_0051,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.5791216561193994,0,dominant,0,neutral,none,0.0,supplier
user_0071,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.7877199227275821,1,dominant,0,neutral,none,0.0,smuggler
