user_id,message,timestamp,chat_group,role,psychelingo,deceptdetect,emovolatility,intenttrace,powerdyno,trustmeter,riskprofile,cogbiasscan,stresssignal
user_0063,use the new route.,2025-05-18T21:11:46.716365,group_5,smuggler,0,0,0.6685856000093674,1,submissive,-0.06065154197958211,cautious,overconfidence,0.03990469858489765
user_0084,"honestly, i don't know if this will work...",2025-05-20T17:16:46.716365,group_9,middleman,1,1,0.5786314349200581,0,submissive,0.30735062626776855,cautious,none,0.6533365465568498
user_0010,"don't tell anyone else, okay?",2025-05-27T11:19:46.716365,group_7,supplier,1,1,0.8172367652335719,1,submissive,0.5853149068669987,bold,none,0.8820342431885623
user_0057,"change of plans, update soon.",2025-05-26T11:44:46.716365,group_2,middleman,1,0,0.15024040778656056,0,submissive,0.20404055293355428,bold,none,0.23034633259932458
user_0043,the shipment is delayed.,2025-06-06T22:28:46.716365,group_8,smuggler,0,0,0.6472592341405525,1,dominant,-0.512659385157461,bold,none,0.5923476603711332
user_0018,"don't tell anyone else, okay?",2025-05-17T19:20:46.716365,group_10,supplier,0,0,0.2582596460167085,0,neutral,0.9164766729691074,bold,none,0.727974315447696
user_0037,let me know when you arrive.,2025-05-25T21:06:46.716365,group_8,middleman,1,1,0.17056678398969627,1,neutral,-0.7145757258740655,bold,none,0.6596487500578531
user_0034,"change of plans, update soon.",2025-05-31T14:49:46.716365,group_8,middleman,0,0,0.3782113521208009,0,dominant,-0.9668747454531708,cautious,overconfidence,0.6055110178612066
user_0023,are you sure this is safe?,2025-06-13T00:00:46.716365,group_10,supplier,0,0,0.4822409351124809,0,neutral,0.07857197266104476,bold,none,0.6492317351065339
user_0067,"i promise, this is the last time.",2025-06-01T21:05:46.716365,group_1,middleman,1,0,0.9384216278962805,1,submissive,-0.29896437244045626,bold,confirmation,0.13388310562460137
user_0062,use the new route.,2025-05-19T20:05:46.716365,group_5,middleman,1,1,0.18902101371787072,0,neutral,0.04508125957591225,bold,confirmation,0.6545461208031974
user_0089,"honestly, i don't know if this will work...",2025-06-03T15:06:46.716365,group_6,supplier,0,1,0.6515759347779317,1,submissive,0.7099538525358571,cautious,none,0.3656440944364717
user_0036,"if you get caught, say nothing.",2025-05-25T07:01:46.716365,group_7,middleman,1,0,0.370212968879147,1,submissive,0.9770165280499024,cautious,none,0.39812975179986976
user_0018,the shipment is delayed.,2025-05-26T11:30:46.716365,group_8,middleman,0,0,0.21445814153808007,1,submissive,0.6017074667003186,bold,overconfidence,0.38910368058510303
user_0082,meet at the usual spot.,2025-05-20T04:01:46.716365,group_3,smuggler,1,0,0.06408045636931059,0,submissive,-0.8399205266083947,bold,none,0.384326010426022
user_0052,"everything is under control, trust me.",2025-06-14T21:15:46.716365,group_9,smuggler,0,0,0.640291314530137,1,dominant,-0.5965855143879708,cautious,overconfidence,0.033609351396258424
user_0077,"don't tell anyone else, okay?",2025-06-08T11:56:46.716365,group_4,middleman,0,0,0.35973999827546344,0,dominant,-0.826314374851925,cautious,confirmation,0.353127663356528
user_0051,"if you get caught, say nothing.",2025-06-11T16:41:46.716365,group_4,middleman,0,0,0.9191774211091239,1,neutral,0.6595296048985997,cautious,confirmation,0.9632876650654888
user_0036,use the new route.,2025-06-12T14:50:46.716365,group_4,smuggler,1,0,0.2611075056719391,1,neutral,-0.7870700872148468,bold,none,0.29425182446812004
user_0015,"don't tell anyone else, okay?",2025-05-27T18:00:46.716365,group_9,middleman,1,1,0.9660554556331059,1,dominant,0.5149465700933449,cautious,none,0.4607204414645122
user_0076,meet at the usual spot.,2025-06-06T22:58:46.716365,group_2,smuggler,0,1,0.6336617975581885,0,neutral,0.4023522023846229,cautious,confirmation,0.9554456871233602
user_0067,"just follow my lead, don't ask questions.",2025-05-16T11:09:46.716365,group_5,supplier,1,0,0.3989306365974091,1,dominant,0.10910300808245288,bold,confirmation,0.31387277955962656
user_0028,i feel nervous about this run.,2025-05-28T06:26:46.716365,group_3,middleman,0,1,0.7371122479413936,0,neutral,-0.5158869643100725,cautious,overconfidence,0.22920753212844247
user_0032,"everything is under control, trust me.",2025-06-01T05:24:46.716365,group_3,supplier,0,0,0.6758121248765265,1,neutral,-0.9867526476942867,bold,confirmation,0.3711965353836676
user_0041,are you sure this is safe?,2025-06-11T04:03:46.716365,group_5,smuggler,0,1,0.3978794978714941,0,dominant,0.051470887650101105,cautious,confirmation,0.9396544213650222
user_0005,"don't tell anyone else, okay?",2025-05-31T19:51:46.716365,group_7,middleman,0,1,0.9765071952370418,1,submissive,0.3784210981192977,bold,none,0.21075238570144772
user_0075,the shipment is delayed.,2025-05-30T19:59:46.716365,group_6,middleman,1,0,0.5485634003791886,0,submissive,-0.057309270523089095,cautious,confirmation,0.1839136741963775
user_0055,keep it quiet.,2025-06-04T02:17:46.716365,group_6,smuggler,1,1,0.45072899147785617,0,neutral,0.37202382428298497,bold,none,0.2699491069025366
user_0031,"just follow my lead, don't ask questions.",2025-06-04T16:37:46.716365,group_7,supplier,0,0,0.47298702452829744,0,dominant,-0.1569586619794694,bold,none,0.5170069749205006
user_0093,"honestly, i don't know if this will work...",2025-06-07T04:03:46.716365,group_5,smuggler,0,1,0.09897479929434638,0,dominant,-0.5690653500882079,cautious,confirmation,0.8389717089374528
user_0013,"we need to move fast, no time to think.",2025-05-31T06:04:46.716365,group_5,smuggler,1,1,0.34414027646061274,1,dominant,-0.2978190203403148,bold,none,0.5758944574733487
user_0084,"just follow my lead, don't ask questions.",2025-05-23T23:10:46.716365,group_5,smuggler,1,1,0.7747443671265704,1,dominant,-0.2378580031743085,cautious,confirmation,0.6317121904834689
user_0019,"change of plans, update soon.",2025-06-14T04:13:46.716365,group_6,smuggler,1,0,0.0791119274646005,1,dominant,-0.37303587322118537,cautious,none,0.2674723908706379
user_0083,"if you get caught, say nothing.",2025-05-28T08:48:46.716365,group_8,smuggler,1,1,0.16731810706769068,0,dominant,0.45554483286480885,cautious,none,0.7006969284246842
user_0011,keep it quiet.,2025-05-23T14:50:46.716365,group_7,supplier,0,0,0.9367936617038471,1,neutral,-0.8923491235619052,cautious,none,0.7649963721335957
user_0011,the shipment is delayed.,2025-05-27T23:12:46.716365,group_10,supplier,0,1,0.3093706535499986,0,neutral,-0.431649439883822,bold,overconfidence,0.5267423379310799
user_0022,meet at the usual spot.,2025-05-17T14:55:46.716365,group_6,smuggler,1,1,0.9749815454400946,1,neutral,-0.1103101352585123,bold,none,0.5975841988365607
user_0081,i feel nervous about this run.,2025-06-04T19:38:46.716365,group_9,middleman,1,1,0.48165168270221437,0,dominant,-0.11627938884693112,cautious,confirmation,0.25980704393772436
user_0039,meet at the usual spot.,2025-05-16T00:38:46.716365,group_9,supplier,1,1,0.4691979552440262,0,neutral,0.8441767914881058,cautious,confirmation,0.009132599576333167
user_0056,everything is set.,2025-06-12T04:37:46.716365,group_4,supplier,1,0,0.4117358690661346,1,submissive,-0.5002077644576208,cautious,confirmation,0.22059242623284658
user_0011,"i promise, this is the last time.",2025-06-13T11:33:46.716365,group_4,middleman,1,1,0.6484570409575617,1,submissive,-0.6239987484591898,bold,overconfidence,0.13662403292652436
user_0015,"we need to move fast, no time to think.",2025-06-13T03:15:46.716365,group_8,smuggler,1,0,0.3206437231555238,0,dominant,0.9394324352587871,bold,overconfidence,0.972332604991447
user_0037,contact the middleman first.,2025-05-21T17:06:46.716365,group_8,middleman,0,0,0.0901969831487811,0,submissive,-0.5656238296342961,cautious,confirmation,0.7857253387530323
user_0064,"i swear, you can trust me.",2025-06-06T03:00:46.716365,group_1,smuggler,0,0,0.056038344401892815,1,dominant,0.08638390109161698,bold,overconfidence,0.8956989783163315
user_0033,"if you get caught, say nothing.",2025-05-16T14:18:46.716365,group_2,middleman,0,1,0.7712253330273345,1,dominant,0.4752380251070172,bold,overconfidence,0.46083463531227986
user_0099,the shipment is delayed.,2025-06-08T17:45:46.716365,group_4,smuggler,1,1,0.9362152466406165,0,neutral,0.45647415581622575,bold,confirmation,0.4812295931467414
user_0039,keep it quiet.,2025-06-01T10:12:46.716365,group_1,middleman,0,0,0.23596583778343316,1,submissive,-0.969864589462275,cautious,none,0.11964959201073866
user_0032,meet at the usual spot.,2025-05-17T22:24:46.716365,group_10,middleman,1,0,0.3713986633032337,0,dominant,-0.6846030876052498,bold,none,0.6186448584379411
user_0098,package is ready for pickup.,2025-05-18T17:49:46.716365,group_6,middleman,0,0,0.1258274576652264,0,submissive,0.9633514219276671,cautious,confirmation,0.7331888317537703
user_0003,"if you get caught, say nothing.",2025-06-01T07:44:46.716365,group_3,smuggler,0,1,0.7066259789280593,1,neutral,0.39407554999130956,bold,none,0.18662672894910382
user_0045,"honestly, i don't know if this will work...",2025-06-06T08:08:46.716365,group_5,middleman,0,0,0.5311374303327908,1,submissive,0.6388371029995272,cautious,confirmation,0.0007198287242494716
user_0082,"don't tell anyone else, okay?",2025-06-02T06:32:46.716365,group_3,supplier,1,0,0.3206940943077472,0,neutral,0.9343263140165285,cautious,overconfidence,0.5240697688104523
user_0064,"just follow my lead, don't ask questions.",2025-05-23T00:53:46.716365,group_10,smuggler,1,1,0.6409039297850732,0,dominant,0.046401078386471006,bold,overconfidence,0.8351933578982914
user_0017,"change of plans, update soon.",2025-05-17T10:41:46.716365,group_4,supplier,1,0,0.09875358664853229,1,neutral,-0.02018072417644623,cautious,overconfidence,0.3663540200942962
user_0078,let me know when you arrive.,2025-05-16T14:49:46.716365,group_4,middleman,1,0,0.46805914343163324,0,submissive,0.11603977894004336,cautious,confirmation,0.7942495771380795
user_0008,"everything is under control, trust me.",2025-05-28T02:52:46.716365,group_9,supplier,0,1,0.0779353748604914,0,neutral,-0.8057614996846749,bold,none,0.3853310882259936
user_0025,"don't tell anyone else, okay?",2025-06-14T22:01:46.716365,group_4,middleman,0,1,0.7461083762758536,1,neutral,-0.08255881514325125,cautious,overconfidence,0.16680931890354744
user_0024,"just follow my lead, don't ask questions.",2025-06-03T07:08:46.716365,group_9,smuggler,0,1,0.9335199695253675,1,neutral,0.9829259812362539,cautious,confirmation,0.41234329167145756
user_0082,"i promise, this is the last time.",2025-05-30T17:49:46.716365,group_10,supplier,0,1,0.7657082196342848,1,submissive,0.9233035512626688,cautious,confirmation,0.00019562785560844898
user_0005,everything is set.,2025-06-12T03:15:46.716365,group_1,middleman,0,1,0.0065688289726819615,0,dominant,0.7114408510164123,bold,none,0.8223374581035757
user_0071,"don't tell anyone else, okay?",2025-06-10T08:11:46.716365,group_10,middleman,0,0,0.037736300083769825,1,dominant,-0.72318361304718,cautious,none,0.2498569058849971
user_0033,everything is set.,2025-05-20T04:55:46.716365,group_10,smuggler,0,0,0.723580526744515,1,dominant,-0.023447203253131654,bold,none,0.6422546230285857
user_0005,i feel nervous about this run.,2025-06-02T09:17:46.716365,group_2,supplier,1,1,0.8797925026501842,1,submissive,0.860492167887555,bold,overconfidence,0.7476786572693227
user_0078,meet at the usual spot.,2025-06-13T20:54:46.716365,group_7,supplier,1,0,0.3193165402109155,0,submissive,0.004803220894465499,bold,overconfidence,0.05051981414582751
user_0094,"if you get caught, say nothing.",2025-06-05T07:15:46.716365,group_10,middleman,0,0,0.4319356701506899,1,dominant,-0.7356219092582439,bold,confirmation,0.5714405905106293
user_0007,"just follow my lead, don't ask questions.",2025-06-03T04:33:46.716365,group_5,supplier,1,1,0.7738251365562566,0,dominant,-0.03815499604797101,bold,confirmation,0.3953188035804661
user_0074,keep it quiet.,2025-06-10T13:28:46.716365,group_10,middleman,0,0,0.07164398034108488,1,submissive,0.3694759446999143,bold,overconfidence,0.6717475534497354
user_0055,"i swear, you can trust me.",2025-05-31T20:58:46.716365,group_4,smuggler,1,0,0.7696812920631382,0,submissive,0.2324419889090068,cautious,none,0.14581847519027757
user_0006,use the new route.,2025-05-25T02:38:46.716365,group_6,supplier,0,0,0.7395816300402434,0,neutral,0.8534593902182142,cautious,overconfidence,0.3432713724210502
user_0015,everything is set.,2025-06-05T12:07:46.716365,group_8,supplier,1,0,0.7400129850060154,0,dominant,0.0928484279403965,cautious,none,0.4830263303446918
user_0094,payment received.,2025-05-16T20:37:46.716365,group_7,middleman,0,1,0.17031964704476332,1,dominant,0.5783769890148442,cautious,overconfidence,0.46496081840066505
user_0002,let me know when you arrive.,2025-06-02T17:02:46.716365,group_5,middleman,1,0,0.019078323934194175,1,dominant,0.9595857021317065,bold,confirmation,0.4846621518341656
user_0077,"just follow my lead, don't ask questions.",2025-05-20T00:40:46.716365,group_3,supplier,1,0,0.03975240325474838,1,submissive,-0.020134309032562303,bold,overconfidence,0.34677990290754546
user_0046,"i swear, you can trust me.",2025-06-13T11:27:46.716365,group_5,supplier,1,0,0.6257923637157631,1,dominant,0.8882733964165948,cautious,overconfidence,0.15170818076868464
user_0051,payment received.,2025-05-20T00:25:46.716365,group_7,middleman,0,1,0.24036080817057603,0,submissive,0.9410743461904341,cautious,confirmation,0.5422337512058923
user_0027,payment received.,2025-06-11T11:10:46.716365,group_9,middleman,0,0,0.3089983961621827,0,submissive,0.9913716004640174,bold,none,0.9330299464229068
user_0021,"honestly, i don't know if this will work...",2025-05-19T02:36:46.716365,group_9,middleman,0,0,0.31759758919121694,0,neutral,-0.9410333072329311,cautious,confirmation,0.9611961872223895
user_0039,"we need to move fast, no time to think.",2025-06-14T00:08:46.716365,group_5,supplier,0,0,0.13154588032324976,0,neutral,0.23389301101658644,bold,none,0.23218253426933566
user_0088,meet at the usual spot.,2025-06-01T08:56:46.716365,group_2,middleman,1,0,0.5023245874504613,1,neutral,0.2991371061497836,bold,confirmation,0.4914455970663347
user_0018,"change of plans, update soon.",2025-05-24T19:37:46.716365,group_4,supplier,1,0,0.9254350831349096,1,dominant,0.4847333233257991,bold,overconfidence,0.06613632423488935
user_0057,"everything is under control, trust me.",2025-06-07T07:40:46.716365,group_6,smuggler,0,1,0.40486676824252843,0,neutral,0.4706635597993212,cautious,none,0.3128974914114975
user_0079,i feel nervous about this run.,2025-06-12T01:07:46.716365,group_9,middleman,0,0,0.45160959256366207,0,dominant,0.037405305175023384,cautious,none,0.03925162224248757
user_0050,"don't tell anyone else, okay?",2025-06-13T17:22:46.716365,group_1,supplier,1,1,0.3980398914545593,1,submissive,-0.07730567207207395,cautious,confirmation,0.6131342792438925
user_0007,"don't tell anyone else, okay?",2025-05-22T11:53:46.716365,group_8,middleman,1,0,0.7226467914928331,0,dominant,0.5574622837520795,bold,confirmation,0.4135593050976166
user_0058,meet at the usual spot.,2025-05-24T03:54:46.716365,group_8,middleman,0,1,0.09017966128947053,1,neutral,0.2971528605693945,bold,none,0.7332623312141315
user_0012,the shipment is delayed.,2025-06-05T11:23:46.716365,group_6,supplier,1,0,0.37867863141257974,1,dominant,0.5365206475687767,cautious,none,0.8713054035569007
user_0020,"change of plans, update soon.",2025-05-22T14:28:46.716365,group_3,middleman,0,1,0.30806220553456465,1,submissive,0.2529056993230585,bold,overconfidence,0.9604338795159139
user_0001,"everything is under control, trust me.",2025-05-27T12:59:46.716365,group_1,smuggler,1,1,0.5435011596043002,0,neutral,0.7654058410743891,bold,overconfidence,0.5888623271843092
user_0061,"we need to move fast, no time to think.",2025-06-03T16:31:46.716365,group_8,supplier,0,0,0.8821678649436057,1,neutral,0.25727085109872583,bold,overconfidence,0.18483998736930018
user_0008,"i swear, you can trust me.",2025-05-17T16:38:46.716365,group_3,supplier,1,1,0.9203846982695362,0,dominant,-0.16608615228928358,bold,overconfidence,0.672090495261405
user_0079,"everything is under control, trust me.",2025-06-11T01:37:46.716365,group_9,supplier,1,1,0.9314798193860057,0,submissive,-0.354356298318961,cautious,overconfidence,0.7584419878372836
user_0071,let me know when you arrive.,2025-05-29T08:23:46.716365,group_8,supplier,0,1,0.3292085269618983,1,neutral,-0.5803092614437715,bold,none,0.058184587279723754
user_0074,"don't tell anyone else, okay?",2025-05-20T00:17:46.716365,group_8,middleman,1,1,0.6088446069344726,1,submissive,0.050782450663189316,cautious,overconfidence,0.6142899808483894
user_0064,"don't tell anyone else, okay?",2025-06-13T18:41:46.716365,group_8,smuggler,0,0,0.7085870675033931,0,dominant,-0.7635857310297074,cautious,none,0.7967325532281825
user_0095,keep it quiet.,2025-06-13T00:36:46.716365,group_7,smuggler,0,1,0.3496500444443188,0,dominant,0.28123662175516984,cautious,confirmation,0.7901955028462117
user_0040,everything is set.,2025-06-08T01:58:46.716365,group_9,smuggler,0,0,0.6858357886469579,1,submissive,0.4487932856220236,bold,overconfidence,0.19401557989802076
user_0044,are you sure this is safe?,2025-06-06T14:48:46.716365,group_1,middleman,0,1,0.15538628866672877,1,neutral,0.7918572028742679,cautious,confirmation,0.927789976765101
user_0008,"don't tell anyone else, okay?",2025-05-29T15:29:46.716365,group_10,middleman,1,0,0.20826247019616984,1,submissive,-0.8675739173648762,bold,confirmation,0.8407391535578158
user_0044,"if you get caught, say nothing.",2025-06-13T12:51:46.716365,group_9,supplier,1,0,0.5951918670299994,1,neutral,0.7156389551535158,bold,confirmation,0.41386956786213647
user_0064,use the new route.,2025-06-01T22:24:46.716365,group_8,smuggler,0,1,0.17501274579935722,1,dominant,0.5555807829215884,bold,confirmation,0.5059946926305798
user_0062,"don't tell anyone else, okay?",2025-05-23T00:49:46.716365,group_4,smuggler,1,1,0.7755332091997411,0,dominant,0.6442770359258869,bold,overconfidence,0.7245706322532336
user_0059,"if you get caught, say nothing.",2025-06-08T19:04:46.716365,group_2,supplier,1,0,0.6870523307332695,0,submissive,-0.06624819503447599,bold,overconfidence,0.5205777121050669
user_0085,everything is set.,2025-05-17T01:05:46.716365,group_10,smuggler,0,1,0.20055551225353507,1,submissive,0.06455161153003242,cautious,none,0.11765083873759363
user_0020,"change of plans, update soon.",2025-05-28T11:25:46.716365,group_2,supplier,0,0,0.5425287138694386,1,submissive,-0.7168863424170344,cautious,none,0.2448250738626344
user_0010,everything is set.,2025-06-12T22:22:46.716365,group_6,middleman,1,0,0.13007400206470998,1,neutral,-0.899087978811161,cautious,overconfidence,0.08611958046604495
user_0051,"change of plans, update soon.",2025-06-12T03:39:46.716365,group_10,middleman,1,1,0.3124406511510319,0,neutral,0.5168050925563314,bold,confirmation,0.5677893022581583
user_0012,"we need to move fast, no time to think.",2025-05-20T10:46:46.716365,group_8,smuggler,1,1,0.23169421365446052,0,dominant,0.7221925541117915,cautious,confirmation,0.39207691835875114
user_0090,"honestly, i don't know if this will work...",2025-05-30T19:15:46.716365,group_8,smuggler,0,0,0.47533436203663837,1,submissive,-0.07751663259020058,bold,confirmation,0.7679415147648412
user_0078,i feel nervous about this run.,2025-05-21T19:40:46.716365,group_9,supplier,1,0,0.32586972829811167,0,submissive,0.06549113185666267,cautious,none,0.4134419056667036
user_0080,use the new route.,2025-06-09T23:02:46.716365,group_3,smuggler,1,0,0.3407141581791501,1,submissive,0.1344223884839828,cautious,none,0.6941331568073803
user_0023,let me know when you arrive.,2025-06-11T03:42:46.716365,group_8,supplier,1,1,0.5550877012137614,1,dominant,-0.38392855292732353,cautious,overconfidence,0.598259181594436
user_0088,"everything is under control, trust me.",2025-06-02T06:24:46.716365,group_6,smuggler,0,0,0.21761177343900195,0,neutral,0.8065120094267801,bold,overconfidence,0.6608813937695058
user_0058,"just follow my lead, don't ask questions.",2025-05-29T06:55:46.716365,group_7,middleman,1,0,0.20566168190178857,1,submissive,0.14055281571070322,cautious,confirmation,0.7177912219060979
user_0045,let me know when you arrive.,2025-06-11T13:01:46.716365,group_1,middleman,1,0,0.8525051794512917,0,submissive,0.8021513901484776,bold,overconfidence,0.7033541244270671
user_0046,the shipment is delayed.,2025-05-28T20:46:46.716365,group_1,supplier,1,1,0.6252143034199424,1,submissive,-0.23686990983501022,bold,none,0.17341010626309672
user_0018,keep it quiet.,2025-06-10T07:12:46.716365,group_7,smuggler,1,0,0.288470871727586,0,dominant,-0.9767944951095284,bold,overconfidence,0.7213392323619774
user_0063,"i promise, this is the last time.",2025-05-22T04:50:46.716365,group_2,supplier,1,1,0.8935824691424401,1,neutral,-0.6404052458048708,cautious,none,0.8200714249167276
user_0050,"i swear, you can trust me.",2025-05-26T07:06:46.716365,group_3,smuggler,0,1,0.8468038866736991,0,neutral,0.003457609850919807,cautious,none,0.576352353147939
user_0005,package is ready for pickup.,2025-06-10T21:06:46.716365,group_8,middleman,1,0,0.5802687814945944,0,dominant,0.46037093894620496,cautious,confirmation,0.5169495499002531
user_0067,"everything is under control, trust me.",2025-05-20T01:08:46.716365,group_4,smuggler,0,1,0.6130391139743795,1,neutral,0.557054266494265,cautious,confirmation,0.5126631103907159
user_0061,i feel nervous about this run.,2025-05-31T02:38:46.716365,group_7,smuggler,1,1,0.16750816282127967,1,neutral,0.5700431103066543,cautious,overconfidence,0.629300053962771
user_0075,"change of plans, update soon.",2025-06-11T02:14:46.716365,group_1,middleman,1,0,0.28681565437287226,0,dominant,0.011192218614552107,cautious,confirmation,0.13253876280633925
user_0036,contact the middleman first.,2025-05-27T17:11:46.716365,group_1,middleman,0,0,0.9101314886791267,0,neutral,-0.10669366464366292,bold,confirmation,0.7825277052877461
user_0031,are you sure this is safe?,2025-05-24T06:01:46.716365,group_9,supplier,1,0,0.9673456336935627,0,submissive,0.5055225937602754,cautious,confirmation,0.23794743910929028
user_0057,"change of plans, update soon.",2025-05-25T14:50:46.716365,group_10,middleman,1,0,0.6422610973149202,0,dominant,-0.6647992064950627,cautious,confirmation,0.3013671299536991
user_0096,"just follow my lead, don't ask questions.",2025-05-26T15:45:46.716365,group_7,middleman,1,1,0.26262515146396925,1,dominant,-0.422415555607937,cautious,confirmation,0.678493405250375
user_0068,package is ready for pickup.,2025-05-20T10:52:46.716365,group_9,middleman,1,1,0.6104855680319816,1,submissive,-0.45934776563811597,bold,confirmation,0.6543432815684141
user_0051,"we need to move fast, no time to think.",2025-05-27T00:38:46.716365,group_10,supplier,1,0,0.313269827869628,0,neutral,-0.9830476666735188,bold,overconfidence,0.4112487666137423
user_0068,the shipment is delayed.,2025-06-05T07:37:46.716365,group_6,supplier,1,1,0.19307953144641044,0,neutral,-0.8161174348461344,bold,none,0.6380828851594785
user_0091,the shipment is delayed.,2025-05-19T22:53:46.716365,group_10,supplier,1,0,0.8960016303572437,0,submissive,-0.41086276669866484,bold,none,0.4534437650642945
user_0036,"i promise, this is the last time.",2025-05-30T17:46:46.716365,group_5,supplier,0,1,0.7771059502839102,1,submissive,-0.3346905261880373,bold,confirmation,0.9556056992173259
user_0034,"change of plans, update soon.",2025-06-05T01:45:46.716365,group_2,smuggler,0,1,0.17844217006477092,1,dominant,-0.712254799296973,cautious,overconfidence,0.6139662909756464
user_0014,"we need to move fast, no time to think.",2025-05-27T19:25:46.716365,group_2,supplier,0,0,0.5713445598449196,1,submissive,-0.9624704137964191,cautious,overconfidence,0.6528653326655571
user_0001,package is ready for pickup.,2025-06-02T19:02:46.716365,group_5,supplier,1,1,0.5746402517237048,1,submissive,-0.12788466507326457,bold,none,0.2258468419559848
user_0050,are you sure this is safe?,2025-05-21T12:55:46.716365,group_10,middleman,1,1,0.6818357356103366,1,dominant,0.2645450531991689,bold,confirmation,0.5346262965600347
user_0044,let me know when you arrive.,2025-06-05T22:34:46.716365,group_5,middleman,0,0,0.5544754716704128,1,neutral,-0.6179936781693944,cautious,overconfidence,0.6306170574489428
user_0046,are you sure this is safe?,2025-05-19T21:13:46.716365,group_8,middleman,0,0,0.03569828862765967,0,neutral,0.9927671193025325,bold,confirmation,0.3887675334736155
user_0070,everything is set.,2025-06-07T18:19:46.716365,group_9,smuggler,0,0,0.3392851058844808,1,neutral,-0.9143709330930136,bold,overconfidence,0.8071037058074022
user_0086,"don't tell anyone else, okay?",2025-06-05T21:11:46.716365,group_9,supplier,0,0,0.03687766742303755,0,submissive,0.30766305355821544,cautious,none,0.045801693519074815
user_0090,payment received.,2025-05-16T16:13:46.716365,group_3,middleman,0,1,0.8207392230160319,0,submissive,0.2224517788095679,bold,overconfidence,0.11417968196528772
user_0077,"everything is under control, trust me.",2025-05-26T01:27:46.716365,group_2,supplier,1,1,0.8115210297397967,1,submissive,-0.7583951208613327,bold,confirmation,0.8364270922891228
user_0028,package is ready for pickup.,2025-06-12T00:20:46.716365,group_3,smuggler,0,0,0.2738933573755383,1,dominant,0.39259157135974365,bold,confirmation,0.2436446094935799
user_0075,package is ready for pickup.,2025-05-22T02:12:46.716365,group_2,middleman,1,0,0.01563032626827754,1,dominant,-0.9873008428927661,bold,overconfidence,0.7067412484568043
user_0076,everything is set.,2025-06-03T23:09:46.716365,group_8,middleman,0,0,0.1430878612386115,1,neutral,-0.09916173797799166,bold,overconfidence,0.6105379886304853
user_0005,"everything is under control, trust me.",2025-05-24T05:08:46.716365,group_8,middleman,0,1,0.3478535668461462,0,neutral,-0.5287219853415659,bold,none,0.9767914794063854
user_0080,"i swear, you can trust me.",2025-06-09T14:03:46.716365,group_9,supplier,1,0,0.2764265839239136,0,dominant,0.5932259432854863,cautious,confirmation,0.17632381737053082
user_0086,package is ready for pickup.,2025-05-18T11:32:46.716365,group_6,smuggler,0,1,0.2513817797176139,1,dominant,-0.7911578008470403,bold,none,0.1758876082155526
user_0004,are you sure this is safe?,2025-06-08T10:56:46.716365,group_2,supplier,0,1,0.5927066622656716,1,submissive,-0.6024972089069076,cautious,overconfidence,0.7789752789596681
user_0042,use the new route.,2025-05-20T11:38:46.716365,group_4,middleman,1,0,0.375532387877741,0,dominant,-0.05801948033135762,cautious,overconfidence,0.890488843887039
user_0019,keep it quiet.,2025-06-12T18:11:46.716365,group_8,supplier,1,1,0.13640461458072206,0,neutral,-0.2828196290797609,cautious,overconfidence,0.33589133715042296
user_0005,i feel nervous about this run.,2025-05-18T17:41:46.716365,group_5,supplier,0,1,0.45857892497050634,0,submissive,-0.5602928714989279,cautious,none,0.15678812406619602
user_0082,"everything is under control, trust me.",2025-05-23T18:08:46.716365,group_10,middleman,0,0,0.41169614238272423,1,dominant,0.18316174259020368,cautious,confirmation,0.01450385697199219
user_0055,use the new route.,2025-05-27T07:13:46.716365,group_6,smuggler,0,0,0.9137547207899449,0,submissive,0.9603680825862912,bold,confirmation,0.7334763017938016
user_0065,package is ready for pickup.,2025-06-04T09:30:46.716365,group_9,smuggler,1,0,0.4524413682169097,0,dominant,0.11697393287835545,bold,none,0.7317862838999784
user_0028,payment received.,2025-06-01T08:00:46.716365,group_5,supplier,0,0,0.4797829513924986,1,dominant,0.4066089758170073,bold,confirmation,0.46376064249750226
user_0018,"if you get caught, say nothing.",2025-05-24T10:32:46.716365,group_6,middleman,1,0,0.860382650996037,0,submissive,0.7868688805513178,cautious,none,0.03271417540751376
user_0055,contact the middleman first.,2025-06-12T21:32:46.716365,group_9,middleman,0,0,0.6204552120033446,1,neutral,0.8644865312399219,cautious,overconfidence,0.11096654372628767
user_0047,"we need to move fast, no time to think.",2025-06-13T04:47:46.716365,group_1,smuggler,1,0,0.6481726583748344,0,neutral,0.4186742719050571,bold,overconfidence,0.9812516222516423
user_0031,"just follow my lead, don't ask questions.",2025-05-21T04:34:46.716365,group_8,middleman,0,0,0.3204638164692496,1,neutral,0.36045347784353976,cautious,overconfidence,0.06336918005953562
user_0045,"we need to move fast, no time to think.",2025-06-07T03:37:46.716365,group_9,middleman,0,1,0.709825288742069,1,submissive,0.24190253567912934,bold,overconfidence,0.8919032132922037
user_0059,let me know when you arrive.,2025-05-19T16:06:46.716365,group_7,supplier,1,0,0.10936492059205627,1,dominant,0.3941642217033212,cautious,overconfidence,0.8749931395370971
user_0067,meet at the usual spot.,2025-05-29T08:45:46.716365,group_7,middleman,0,1,0.3467002467820791,1,neutral,0.28936888309541775,cautious,overconfidence,0.06294950859275916
